cube,cube_idx,dropped,dem_mean,forest_frac,ndvi_mean,ndvi_forest_mean
mc_-1.18_51.34_1.2_20230627_0,80,False,89.34771429747343,0.24603271484375,0.6927099867807457,0.7901170226120362
mc_-1.18_44.09_1.2_20230627_0,81,False,38.132325623882934,0.94378662109375,0.6962286102483687,0.7029337124242007
mc_-1.09_46.83_1.2_20230627_0,82,False,103.56129006808624,0.52099609375,0.670241286040555,0.8398984067725538
mc_-1.31_42.84_1.2_20230627_0,83,False,706.9315516464412,0.838623046875,0.6724649713489457,0.7063356701642753
mc_-1.29_42.97_1.3_20230909_0,84,True,945.8882159143686,0.439697265625,0.7892470997538613,0.8637698255860919
mc_-1.26_43.22_1.2_20230627_0,85,False,331.29288148880005,0.4417724609375,0.7695884617035743,0.825415051429287
mc_-1.16_44.22_1.2_20230627_0,86,False,18.569773499213625,0.82574462890625,0.724323415678961,0.7625540959100567
mc_-1.22_42.84_1.3_20230909_0,87,False,895.7554729357362,0.82232666015625,0.7651161931969737,0.7934357771484994
mc_-1.18_52.21_1.2_20230627_0,88,False,157.72921974258497,0.19281005859375,0.7296801346050643,0.8197552391950927
mc_-1.31_40.22_1.2_20230627_0,89,False,1256.6983626037836,0.9683837890625,0.5386861869996094,0.5455539542303288
mc_-1.18_43.84_1.2_20230627_0,90,False,68.2504708217457,0.80792236328125,0.657594537230587,0.6756192537857516
mc_-1.18_48.47_1.2_20230627_0,91,True,161.16123340744525,0.0469970703125,0.693106186243677,0.7976393792322224
mc_-1.18_43.09_1.3_20230909_0,92,False,440.8423516685143,0.4775390625,0.8071633365863264,0.8471960005138678
mc_-1.17_42.58_1.3_20230909_0,93,False,636.5413766168058,0.537109375,0.5691399972208332,0.7123340324706965
mc_-1.18_43.22_1.2_20230627_0,94,False,271.25128564517945,0.28363037109375,0.7477280015811375,0.8270506289390283
mc_-1.16_47.42_1.2_20230627_0,95,True,25.82329002796905,0.010009765625,0.5008962135562904,0.8161826166202382
mc_-1.43_43.09_1.3_20230909_0,96,False,468.96903821639717,0.4429931640625,0.7594827477988985,0.8296517742484284
mc_-1.32_46.98_1.2_20230627_0,97,False,44.41358898219187,0.0762939453125,0.48240434318907344,0.7500003197696508
mc_-1.31_46.33_1.2_20230627_0,98,True,2.7719863863292318,0.00750732421875,0.4082648615497041,0.6458445521728519
mc_-1.48_47.29_1.3_20230909_0,99,False,26.51138639129931,0.068603515625,0.550809430359873,0.7655913908573894
mc_-1.56_42.97_1.2_20230627_0,100,False,878.1930470094085,0.81121826171875,0.8217459844989374,0.8569974566032189
mc_-1.56_43.09_1.2_20230627_0,101,False,774.356166260317,0.59466552734375,0.8146628604440714,0.8529779022883867
mc_-1.56_47.30_1.2_20230627_0,102,False,29.29913057066733,0.15087890625,0.6023071847773077,0.8170283195441295
mc_-1.56_43.34_1.2_20230627_0,103,False,69.6958495650324,0.38555908203125,0.7391741990176975,0.8187742893353949
mc_-1.63_38.47_1.2_20230627_0,104,True,524.0149270985276,0.0474853515625,0.2677889615581266,0.4816475254083425
mc_-1.67_38.35_1.2_20230627_0,105,True,395.9761404003948,0.031494140625,0.24329324693874857,0.2756968359098656
mc_-1.62_38.02_1.2_20230627_0,106,True,557.5436153728515,0.1983642578125,0.27247676353253286,0.4265611906250604
mc_-1.68_43.09_1.2_20230627_0,107,False,396.7336635971442,0.79632568359375,0.8218799586285858,0.8458712917963703
mc_-1.80_47.26_1.2_20230627_0,108,False,4.298728903177107,0.04107666015625,0.6660572540905288,0.7844117135458158
mc_-1.84_39.72_1.2_20230627_0,109,False,1015.740688148886,0.82073974609375,0.4962411335516565,0.5182481662653614
mc_-1.85_39.84_1.2_20230627_0,110,False,1029.4266083985567,0.68231201171875,0.4660692600279311,0.5438808148484535
mc_-1.95_40.47_1.3_20230909_0,111,False,1490.3354957476258,0.71270751953125,0.5028044297999915,0.5615828831740026
mc_-2.27_38.77_1.2.2_20230705_0,112,True,997.7021807357669,0.0032958984375,0.27154161436597657,0.4433123655984595
mc_-2.06_42.84_1.2.2_20230705_0,113,False,1084.2585658840835,0.9595947265625,0.8304223741578806,0.8388242502882565
mc_-2.31_43.29_1.2.2_20230705_0,114,False,81.80636783726715,0.300048828125,0.7772647942430623,0.828484979809413
mc_-2.06_43.22_1.2.2_20230705_0,115,False,276.79937511263415,0.9271240234375,0.8173569882036444,0.8232796174664122
mc_-2.18_42.84_1.2.2_20230705_0,116,False,924.5108223296702,0.8829345703125,0.8153674103464139,0.8357806871057059
mc_-2.18_42.72_1.2.2_20230705_0,117,False,956.5474919453263,0.78497314453125,0.7234912054958333,0.7814654100193307
mc_-1.94_40.58_1.3_20230909_0,118,False,1466.2171046733856,0.8697509765625,0.5630904262815711,0.5892020315131212
mc_-2.62_42.34_1.3_20230910_0,119,False,1288.6966491267085,0.99212646484375,0.7918379860116085,0.7923172686038085
mc_-2.31_42.97_1.2.2_20230705_0,120,False,615.3088679965585,0.79852294921875,0.8327650168694459,0.8456391554364774
mc_-2.43_38.60_1.2.2_20230705_0,121,False,1325.2154657542706,0.866943359375,0.5956822365058286,0.6136626580240506
mc_-2.39_42.22_1.2.2_20230705_0,122,False,1317.3570398911834,0.71722412109375,0.586142865531002,0.617817535152273
mc_-2.67_42.34_1.2.2_20230705_0,123,False,927.3824104219675,0.64984130859375,0.7600077393313032,0.8080024743662875
